rank,score,keystone_team_id,mythic_level,dungeon_name,completed_at,clear_time_ms,keystone_time_ms,num_chests,affixes,player_name,player_class,player_spec,player_role,player_realm,player_faction
26,195,295450732,3,"Ara-Kara, City of Echoes",2024-09-26T04:49:23.000Z,734981,1800999,3,Xal'atath's Bargain: Oblivion,Ivdk,Death Knight,Blood,tank,Stormrage
26,195,295450732,3,"Ara-Kara, City of Echoes",2024-09-26T04:49:23.000Z,734981,1800999,3,Xal'atath's Bargain: Oblivion,Minamizy,Evoker,Preservation,healer,Sargeras
26,195,295450732,3,"Ara-Kara, City of Echoes",2024-09-26T04:49:23.000Z,734981,1800999,3,Xal'atath's Bargain: Oblivion,Osiriya,Warrior,Fury,dps,Stormrage
27,195,295337850,3,"Ara-Kara, City of Echoes",2024-09-25T22:37:29.000Z,736086,1800999,3,Xal'atath's Bargain: Oblivion,Pyrokit,Mage,Arcane,dps,Lightbringer
27,195,295337850,3,"Ara-Kara, City of Echoes",2024-09-25T22:37:29.000Z,736086,1800999,3,Xal'atath's Bargain: Oblivion,Cocoahh,Paladin,Retribution,dps,Mal'Ganis
27,195,295337850,3,"Ara-Kara, City of Echoes",2024-09-25T22:37:29.000Z,736086,1800999,3,Xal'atath's Bargain: Oblivion,Khorneflakes,Warrior,Protection,tank,Mal'Ganis
27,195,295337850,3,"Ara-Kara, City of Echoes",2024-09-25T22:37:29.000Z,736086,1800999,3,Xal'atath's Bargain: Oblivion,Drekkhal,Shaman,Elemental,dps,Area 52
27,195,295337850,3,"Ara-Kara, City of Echoes",2024-09-25T22:37:29.000Z,736086,1800999,3,Xal'atath's Bargain: Oblivion,Nasuuvoke,Evoker,Preservation,healer,Area 52
28,195,296725324,3,"Ara-Kara, City of Echoes",2024-09-30T15:10:37.000Z,736454,1800999,3,Xal'atath's Bargain: Oblivion,Crispys,Shaman,Restoration,healer,Bleeding Hollow
28,195,296725324,3,"Ara-Kara, City of Echoes",2024-09-30T15:10:37.000Z,736454,1800999,3,Xal'atath's Bargain: Oblivion,Fuwa,Mage,Frost,dps,Area 52
28,195,296725324,3,"Ara-Kara, City of Echoes",2024-09-30T15:10:37.000Z,736454,1800999,3,Xal'atath's Bargain: Oblivion,Elyzum,Demon Hunter,Havoc,dps,Ragnaros
28,195,296725324,3,"Ara-Kara, City of Echoes",2024-09-30T15:10:37.000Z,736454,1800999,3,Xal'atath's Bargain: Oblivion,Gënësïs,Death Knight,Blood,tank,Illidan
28,195,296725324,3,"Ara-Kara, City of Echoes",2024-09-30T15:10:37.000Z,736454,1800999,3,Xal'atath's Bargain: Oblivion,Raeis,Paladin,Retribution,dps,Sargeras
